row_id,service,zone,weight_lbs,packaging,rate_usd,page,source_row,source_data,extraction_method
520,home_delivery,2,102,Your Packaging,100.22,pdf_page_108,4,"['', '102', '71.56', '71.73', '78.57', '85.14', '100.22', '111.02', '122.28']",pdfplumber
521,ground,2,103,FedEx Envelope,72.50,pdf_page_108,5,"['', '103', '72.50', '73.51', '80.19', '85.64', '100.47', '111.03', '122.29']",pdfplumber
522,ground,2,103,FedEx Pak,73.51,pdf_page_108,5,"['', '103', '72.50', '73.51', '80.19', '85.64', '100.47', '111.03', '122.29']",pdfplumber
523,ground,2,103,FedEx Box,80.19,pdf_page_108,5,"['', '103', '72.50', '73.51', '80.19', '85.64', '100.47', '111.03', '122.29']",pdfplumber
524,ground,2,103,FedEx Tube,85.64,pdf_page_108,5,"['', '103', '72.50', '73.51', '80.19', '85.64', '100.47', '111.03', '122.29']",pdfplumber
525,ground,2,103,Your Packaging,100.47,pdf_page_108,5,"['', '103', '72.50', '73.51', '80.19', '85.64', '100.47', '111.03', '122.29']",pdfplumber
526,home_delivery,2,103,FedEx Envelope,72.50,pdf_page_108,5,"['', '103', '72.50', '73.51', '80.19', '85.64', '100.47', '111.03', '122.29']",pdfplumber
527,home_delivery,2,103,FedEx Pak,73.51,pdf_page_108,5,"['', '103', '72.50', '73.51', '80.19', '85.64', '100.47', '111.03', '122.29']",pdfplumber
528,home_delivery,2,103,FedEx Box,80.19,pdf_page_108,5,"['', '103', '72.50', '73.51', '80.19', '85.64', '100.47', '111.03', '122.29']",pdfplumber
529,home_delivery,2,103,FedEx Tube,85.64,pdf_page_108,5,"['', '103', '72.50', '73.51', '80.19', '85.64', '100.47', '111.03', '122.29']",pdfplumber
530,home_delivery,2,103,Your Packaging,100.47,pdf_page_108,5,"['', '103', '72.50', '73.51', '80.19', '85.64', '100.47', '111.03', '122.29']",pdfplumber
531,ground,2,104,FedEx Envelope,72.51,pdf_page_108,6,"['', '104', '72.51', '73.52', '80.39', '85.74', '100.48', '111.04', '122.30']",pdfplumber
532,ground,2,104,FedEx Pak,73.52,pdf_page_108,6,"['', '104', '72.51', '73.52', '80.39', '85.74', '100.48', '111.04', '122.30']",pdfplumber
533,ground,2,104,FedEx Box,80.39,pdf_page_108,6,"['', '104', '72.51', '73.52', '80.39', '85.74', '100.48', '111.04', '122.30']",pdfplumber
534,ground,2,104,FedEx Tube,85.74,pdf_page_108,6,"['', '104', '72.51', '73.52', '80.39', '85.74', '100.48', '111.04', '122.30']",pdfplumber
535,ground,2,104,Your Packaging,100.48,pdf_page_108,6,"['', '104', '72.51', '73.52', '80.39', '85.74', '100.48', '111.04', '122.30']",pdfplumber
536,home_delivery,2,104,FedEx Envelope,72.51,pdf_page_108,6,"['', '104', '72.51', '73.52', '80.39', '85.74', '100.48', '111.04', '122.30']",pdfplumber
537,home_delivery,2,104,FedEx Pak,73.52,pdf_page_108,6,"['', '104', '72.51', '73.52', '80.39', '85.74', '100.48', '111.04', '122.30']",pdfplumber
538,home_delivery,2,104,FedEx Box,80.39,pdf_page_108,6,"['', '104', '72.51', '73.52', '80.39', '85.74', '100.48', '111.04', '122.30']",pdfplumber
539,home_delivery,2,104,FedEx Tube,85.74,pdf_page_108,6,"['', '104', '72.51', '73.52', '80.39', '85.74', '100.48', '111.04', '122.30']",pdfplumber
540,home_delivery,2,104,Your Packaging,100.48,pdf_page_108,6,"['', '104', '72.51', '73.52', '80.39', '85.74', '100.48', '111.04', '122.30']",pdfplumber
541,ground,2,105,FedEx Envelope,75.10,pdf_page_108,7,"['', '105', '75.10', '75.69', '82.09', '88.34', '102.97', '113.62', '125.31']",pdfplumber
542,ground,2,105,FedEx Pak,75.69,pdf_page_108,7,"['', '105', '75.10', '75.69', '82.09', '88.34', '102.97', '113.62', '125.31']",pdfplumber
543,ground,2,105,FedEx Box,82.09,pdf_page_108,7,"['', '105', '75.10', '75.69', '82.09', '88.34', '102.97', '113.62', '125.31']",pdfplumber
544,ground,2,105,FedEx Tube,88.34,pdf_page_108,7,"['', '105', '75.10', '75.69', '82.09', '88.34', '102.97', '113.62', '125.31']",pdfplumber
545,ground,2,105,Your Packaging,102.97,pdf_page_108,7,"['', '105', '75.10', '75.69', '82.09', '88.34', '102.97', '113.62', '125.31']",pdfplumber
546,home_delivery,2,105,FedEx Envelope,75.10,pdf_page_108,7,"['', '105', '75.10', '75.69', '82.09', '88.34', '102.97', '113.62', '125.31']",pdfplumber
547,home_delivery,2,105,FedEx Pak,75.69,pdf_page_108,7,"['', '105', '75.10', '75.69', '82.09', '88.34', '102.97', '113.62', '125.31']",pdfplumber
548,home_delivery,2,105,FedEx Box,82.09,pdf_page_108,7,"['', '105', '75.10', '75.69', '82.09', '88.34', '102.97', '113.62', '125.31']",pdfplumber
549,home_delivery,2,105,FedEx Tube,88.34,pdf_page_108,7,"['', '105', '75.10', '75.69', '82.09', '88.34', '102.97', '113.62', '125.31']",pdfplumber
550,home_delivery,2,105,Your Packaging,102.97,pdf_page_108,7,"['', '105', '75.10', '75.69', '82.09', '88.34', '102.97', '113.62', '125.31']",pdfplumber
551,ground,2,111,FedEx Envelope,80.81,pdf_page_108,9,"['', '111', '80.81', '81.48', '88.75', '93.69', '107.73', '119.57', '132.55']",pdfplumber
552,ground,2,111,FedEx Pak,81.48,pdf_page_108,9,"['', '111', '80.81', '81.48', '88.75', '93.69', '107.73', '119.57', '132.55']",pdfplumber
553,ground,2,111,FedEx Box,88.75,pdf_page_108,9,"['', '111', '80.81', '81.48', '88.75', '93.69', '107.73', '119.57', '132.55']",pdfplumber
554,ground,2,111,FedEx Tube,93.69,pdf_page_108,9,"['', '111', '80.81', '81.48', '88.75', '93.69', '107.73', '119.57', '132.55']",pdfplumber
555,ground,2,111,Your Packaging,107.73,pdf_page_108,9,"['', '111', '80.81', '81.48', '88.75', '93.69', '107.73', '119.57', '132.55']",pdfplumber
556,home_delivery,2,111,FedEx Envelope,80.81,pdf_page_108,9,"['', '111', '80.81', '81.48', '88.75', '93.69', '107.73', '119.57', '132.55']",pdfplumber
557,home_delivery,2,111,FedEx Pak,81.48,pdf_page_108,9,"['', '111', '80.81', '81.48', '88.75', '93.69', '107.73', '119.57', '132.55']",pdfplumber
558,home_delivery,2,111,FedEx Box,88.75,pdf_page_108,9,"['', '111', '80.81', '81.48', '88.75', '93.69', '107.73', '119.57', '132.55']",pdfplumber
559,home_delivery,2,111,FedEx Tube,93.69,pdf_page_108,9,"['', '111', '80.81', '81.48', '88.75', '93.69', '107.73', '119.57', '132.55']",pdfplumber
560,home_delivery,2,111,Your Packaging,107.73,pdf_page_108,9,"['', '111', '80.81', '81.48', '88.75', '93.69', '107.73', '119.57', '132.55']",pdfplumber
561,ground,2,112,FedEx Envelope,81.76,pdf_page_108,10,"['', '112', '81.76', '83.16', '88.76', '93.70', '108.58', '119.58', '132.56']",pdfplumber
562,ground,2,112,FedEx Pak,83.16,pdf_page_108,10,"['', '112', '81.76', '83.16', '88.76', '93.70', '108.58', '119.58', '132.56']",pdfplumber
563,ground,2,112,FedEx Box,88.76,pdf_page_108,10,"['', '112', '81.76', '83.16', '88.76', '93.70', '108.58', '119.58', '132.56']",pdfplumber
564,ground,2,112,FedEx Tube,93.70,pdf_page_108,10,"['', '112', '81.76', '83.16', '88.76', '93.70', '108.58', '119.58', '132.56']",pdfplumber
565,ground,2,112,Your Packaging,108.58,pdf_page_108,10,"['', '112', '81.76', '83.16', '88.76', '93.70', '108.58', '119.58', '132.56']",pdfplumber
566,home_delivery,2,112,FedEx Envelope,81.76,pdf_page_108,10,"['', '112', '81.76', '83.16', '88.76', '93.70', '108.58', '119.58', '132.56']",pdfplumber
567,home_delivery,2,112,FedEx Pak,83.16,pdf_page_108,10,"['', '112', '81.76', '83.16', '88.76', '93.70', '108.58', '119.58', '132.56']",pdfplumber
568,home_delivery,2,112,FedEx Box,88.76,pdf_page_108,10,"['', '112', '81.76', '83.16', '88.76', '93.70', '108.58', '119.58', '132.56']",pdfplumber
569,home_delivery,2,112,FedEx Tube,93.70,pdf_page_108,10,"['', '112', '81.76', '83.16', '88.76', '93.70', '108.58', '119.58', '132.56']",pdfplumber
570,home_delivery,2,112,Your Packaging,108.58,pdf_page_108,10,"['', '112', '81.76', '83.16', '88.76', '93.70', '108.58', '119.58', '132.56']",pdfplumber
571,ground,2,113,FedEx Envelope,81.77,pdf_page_108,11,"['', '113', '81.77', '83.17', '89.74', '94.57', '108.59', '119.59', '133.71']",pdfplumber
572,ground,2,113,FedEx Pak,83.17,pdf_page_108,11,"['', '113', '81.77', '83.17', '89.74', '94.57', '108.59', '119.59', '133.71']",pdfplumber
573,ground,2,113,FedEx Box,89.74,pdf_page_108,11,"['', '113', '81.77', '83.17', '89.74', '94.57', '108.59', '119.59', '133.71']",pdfplumber
574,ground,2,113,FedEx Tube,94.57,pdf_page_108,11,"['', '113', '81.77', '83.17', '89.74', '94.57', '108.59', '119.59', '133.71']",pdfplumber
575,ground,2,113,Your Packaging,108.59,pdf_page_108,11,"['', '113', '81.77', '83.17', '89.74', '94.57', '108.59', '119.59', '133.71']",pdfplumber
576,home_delivery,2,113,FedEx Envelope,81.77,pdf_page_108,11,"['', '113', '81.77', '83.17', '89.74', '94.57', '108.59', '119.59', '133.71']",pdfplumber
577,home_delivery,2,113,FedEx Pak,83.17,pdf_page_108,11,"['', '113', '81.77', '83.17', '89.74', '94.57', '108.59', '119.59', '133.71']",pdfplumber
578,home_delivery,2,113,FedEx Box,89.74,pdf_page_108,11,"['', '113', '81.77', '83.17', '89.74', '94.57', '108.59', '119.59', '133.71']",pdfplumber
579,home_delivery,2,113,FedEx Tube,94.57,pdf_page_108,11,"['', '113', '81.77', '83.17', '89.74', '94.57', '108.59', '119.59', '133.71']",pdfplumber
580,home_delivery,2,113,Your Packaging,108.59,pdf_page_108,11,"['', '113', '81.77', '83.17', '89.74', '94.57', '108.59', '119.59', '133.71']",pdfplumber
581,ground,2,114,FedEx Envelope,82.63,pdf_page_108,12,"['', '114', '82.63', '84.95', '91.61', '96.41', '111.47', '122.58', '135.84']",pdfplumber
582,ground,2,114,FedEx Pak,84.95,pdf_page_108,12,"['', '114', '82.63', '84.95', '91.61', '96.41', '111.47', '122.58', '135.84']",pdfplumber
583,ground,2,114,FedEx Box,91.61,pdf_page_108,12,"['', '114', '82.63', '84.95', '91.61', '96.41', '111.47', '122.58', '135.84']",pdfplumber
584,ground,2,114,FedEx Tube,96.41,pdf_page_108,12,"['', '114', '82.63', '84.95', '91.61', '96.41', '111.47', '122.58', '135.84']",pdfplumber
585,ground,2,114,Your Packaging,111.47,pdf_page_108,12,"['', '114', '82.63', '84.95', '91.61', '96.41', '111.47', '122.58', '135.84']",pdfplumber
586,home_delivery,2,114,FedEx Envelope,82.63,pdf_page_108,12,"['', '114', '82.63', '84.95', '91.61', '96.41', '111.47', '122.58', '135.84']",pdfplumber
587,home_delivery,2,114,FedEx Pak,84.95,pdf_page_108,12,"['', '114', '82.63', '84.95', '91.61', '96.41', '111.47', '122.58', '135.84']",pdfplumber
588,home_delivery,2,114,FedEx Box,91.61,pdf_page_108,12,"['', '114', '82.63', '84.95', '91.61', '96.41', '111.47', '122.58', '135.84']",pdfplumber
589,home_delivery,2,114,FedEx Tube,96.41,pdf_page_108,12,"['', '114', '82.63', '84.95', '91.61', '96.41', '111.47', '122.58', '135.84']",pdfplumber
590,home_delivery,2,114,Your Packaging,111.47,pdf_page_108,12,"['', '114', '82.63', '84.95', '91.61', '96.41', '111.47', '122.58', '135.84']",pdfplumber
591,ground,2,115,FedEx Envelope,85.14,pdf_page_108,13,"['', '115', '85.14', '86.23', '91.64', '97.58', '111.49', '123.75', '135.89']",pdfplumber
592,ground,2,115,FedEx Pak,86.23,pdf_page_108,13,"['', '115', '85.14', '86.23', '91.64', '97.58', '111.49', '123.75', '135.89']",pdfplumber
593,ground,2,115,FedEx Box,91.64,pdf_page_108,13,"['', '115', '85.14', '86.23', '91.64', '97.58', '111.49', '123.75', '135.89']",pdfplumber
594,ground,2,115,FedEx Tube,97.58,pdf_page_108,13,"['', '115', '85.14', '86.23', '91.64', '97.58', '111.49', '123.75', '135.89']",pdfplumber
595,ground,2,115,Your Packaging,111.49,pdf_page_108,13,"['', '115', '85.14', '86.23', '91.64', '97.58', '111.49', '123.75', '135.89']",pdfplumber
596,home_delivery,2,115,FedEx Envelope,85.14,pdf_page_108,13,"['', '115', '85.14', '86.23', '91.64', '97.58', '111.49', '123.75', '135.89']",pdfplumber
597,home_delivery,2,115,FedEx Pak,86.23,pdf_page_108,13,"['', '115', '85.14', '86.23', '91.64', '97.58', '111.49', '123.75', '135.89']",pdfplumber
598,home_delivery,2,115,FedEx Box,91.64,pdf_page_108,13,"['', '115', '85.14', '86.23', '91.64', '97.58', '111.49', '123.75', '135.89']",pdfplumber
599,home_delivery,2,115,FedEx Tube,97.58,pdf_page_108,13,"['', '115', '85.14', '86.23', '91.64', '97.58', '111.49', '123.75', '135.89']",pdfplumber
600,home_delivery,2,115,Your Packaging,111.49,pdf_page_108,13,"['', '115', '85.14', '86.23', '91.64', '97.58', '111.49', '123.75', '135.89']",pdfplumber
601,ground,2,121,FedEx Envelope,91.13,pdf_page_108,15,"['', '121', '91.13', '91.21', '96.67', '101.40', '116.70', '127.98', '141.31']",pdfplumber
602,ground,2,121,FedEx Pak,91.21,pdf_page_108,15,"['', '121', '91.13', '91.21', '96.67', '101.40', '116.70', '127.98', '141.31']",pdfplumber
603,ground,2,121,FedEx Box,96.67,pdf_page_108,15,"['', '121', '91.13', '91.21', '96.67', '101.40', '116.70', '127.98', '141.31']",pdfplumber
604,ground,2,121,FedEx Tube,101.40,pdf_page_108,15,"['', '121', '91.13', '91.21', '96.67', '101.40', '116.70', '127.98', '141.31']",pdfplumber
605,ground,2,121,Your Packaging,116.70,pdf_page_108,15,"['', '121', '91.13', '91.21', '96.67', '101.40', '116.70', '127.98', '141.31']",pdfplumber
606,home_delivery,2,121,FedEx Envelope,91.13,pdf_page_108,15,"['', '121', '91.13', '91.21', '96.67', '101.40', '116.70', '127.98', '141.31']",pdfplumber
607,home_delivery,2,121,FedEx Pak,91.21,pdf_page_108,15,"['', '121', '91.13', '91.21', '96.67', '101.40', '116.70', '127.98', '141.31']",pdfplumber
608,home_delivery,2,121,FedEx Box,96.67,pdf_page_108,15,"['', '121', '91.13', '91.21', '96.67', '101.40', '116.70', '127.98', '141.31']",pdfplumber
609,home_delivery,2,121,FedEx Tube,101.40,pdf_page_108,15,"['', '121', '91.13', '91.21', '96.67', '101.40', '116.70', '127.98', '141.31']",pdfplumber
610,home_delivery,2,121,Your Packaging,116.70,pdf_page_108,15,"['', '121', '91.13', '91.21', '96.67', '101.40', '116.70', '127.98', '141.31']",pdfplumber
611,ground,2,122,FedEx Envelope,91.14,pdf_page_108,16,"['', '122', '91.14', '92.96', '97.62', '102.31', '117.61', '129.99', '143.79']",pdfplumber
612,ground,2,122,FedEx Pak,92.96,pdf_page_108,16,"['', '122', '91.14', '92.96', '97.62', '102.31', '117.61', '129.99', '143.79']",pdfplumber
613,ground,2,122,FedEx Box,97.62,pdf_page_108,16,"['', '122', '91.14', '92.96', '97.62', '102.31', '117.61', '129.99', '143.79']",pdfplumber
614,ground,2,122,FedEx Tube,102.31,pdf_page_108,16,"['', '122', '91.14', '92.96', '97.62', '102.31', '117.61', '129.99', '143.79']",pdfplumber
615,ground,2,122,Your Packaging,117.61,pdf_page_108,16,"['', '122', '91.14', '92.96', '97.62', '102.31', '117.61', '129.99', '143.79']",pdfplumber
616,home_delivery,2,122,FedEx Envelope,91.14,pdf_page_108,16,"['', '122', '91.14', '92.96', '97.62', '102.31', '117.61', '129.99', '143.79']",pdfplumber
617,home_delivery,2,122,FedEx Pak,92.96,pdf_page_108,16,"['', '122', '91.14', '92.96', '97.62', '102.31', '117.61', '129.99', '143.79']",pdfplumber
618,home_delivery,2,122,FedEx Box,97.62,pdf_page_108,16,"['', '122', '91.14', '92.96', '97.62', '102.31', '117.61', '129.99', '143.79']",pdfplumber
619,home_delivery,2,122,FedEx Tube,102.31,pdf_page_108,16,"['', '122', '91.14', '92.96', '97.62', '102.31', '117.61', '129.99', '143.79']",pdfplumber
620,home_delivery,2,122,Your Packaging,117.61,pdf_page_108,16,"['', '122', '91.14', '92.96', '97.62', '102.31', '117.61', '129.99', '143.79']",pdfplumber
621,ground,2,123,FedEx Envelope,91.96,pdf_page_108,17,"['', '123', '91.96', '93.05', '100.55', '105.10', '118.53', '132.38', '145.75']",pdfplumber
622,ground,2,123,FedEx Pak,93.05,pdf_page_108,17,"['', '123', '91.96', '93.05', '100.55', '105.10', '118.53', '132.38', '145.75']",pdfplumber
623,ground,2,123,FedEx Box,100.55,pdf_page_108,17,"['', '123', '91.96', '93.05', '100.55', '105.10', '118.53', '132.38', '145.75']",pdfplumber
624,ground,2,123,FedEx Tube,105.10,pdf_page_108,17,"['', '123', '91.96', '93.05', '100.55', '105.10', '118.53', '132.38', '145.75']",pdfplumber
625,ground,2,123,Your Packaging,118.53,pdf_page_108,17,"['', '123', '91.96', '93.05', '100.55', '105.10', '118.53', '132.38', '145.75']",pdfplumber
626,home_delivery,2,123,FedEx Envelope,91.96,pdf_page_108,17,"['', '123', '91.96', '93.05', '100.55', '105.10', '118.53', '132.38', '145.75']",pdfplumber
627,home_delivery,2,123,FedEx Pak,93.05,pdf_page_108,17,"['', '123', '91.96', '93.05', '100.55', '105.10', '118.53', '132.38', '145.75']",pdfplumber
628,home_delivery,2,123,FedEx Box,100.55,pdf_page_108,17,"['', '123', '91.96', '93.05', '100.55', '105.10', '118.53', '132.38', '145.75']",pdfplumber
629,home_delivery,2,123,FedEx Tube,105.10,pdf_page_108,17,"['', '123', '91.96', '93.05', '100.55', '105.10', '118.53', '132.38', '145.75']",pdfplumber
630,home_delivery,2,123,Your Packaging,118.53,pdf_page_108,17,"['', '123', '91.96', '93.05', '100.55', '105.10', '118.53', '132.38', '145.75']",pdfplumber
631,ground,2,124,FedEx Envelope,91.97,pdf_page_108,18,"['', '124', '91.97', '93.97', '101.60', '105.11', '119.31', '132.39', '145.76']",pdfplumber
632,ground,2,124,FedEx Pak,93.97,pdf_page_108,18,"['', '124', '91.97', '93.97', '101.60', '105.11', '119.31', '132.39', '145.76']",pdfplumber
633,ground,2,124,FedEx Box,101.60,pdf_page_108,18,"['', '124', '91.97', '93.97', '101.60', '105.11', '119.31', '132.39', '145.76']",pdfplumber
634,ground,2,124,FedEx Tube,105.11,pdf_page_108,18,"['', '124', '91.97', '93.97', '101.60', '105.11', '119.31', '132.39', '145.76']",pdfplumber
635,ground,2,124,Your Packaging,119.31,pdf_page_108,18,"['', '124', '91.97', '93.97', '101.60', '105.11', '119.31', '132.39', '145.76']",pdfplumber
636,home_delivery,2,124,FedEx Envelope,91.97,pdf_page_108,18,"['', '124', '91.97', '93.97', '101.60', '105.11', '119.31', '132.39', '145.76']",pdfplumber
637,home_delivery,2,124,FedEx Pak,93.97,pdf_page_108,18,"['', '124', '91.97', '93.97', '101.60', '105.11', '119.31', '132.39', '145.76']",pdfplumber
638,home_delivery,2,124,FedEx Box,101.60,pdf_page_108,18,"['', '124', '91.97', '93.97', '101.60', '105.11', '119.31', '132.39', '145.76']",pdfplumber
639,home_delivery,2,124,FedEx Tube,105.11,pdf_page_108,18,"['', '124', '91.97', '93.97', '101.60', '105.11', '119.31', '132.39', '145.76']",pdfplumber
640,home_delivery,2,124,Your Packaging,119.31,pdf_page_108,18,"['', '124', '91.97', '93.97', '101.60', '105.11', '119.31', '132.39', '145.76']",pdfplumber
641,ground,2,125,FedEx Envelope,92.85,pdf_page_108,19,"['', '125', '92.85', '93.98', '101.61', '105.12', '119.32', '132.40', '145.77']",pdfplumber
642,ground,2,125,FedEx Pak,93.98,pdf_page_108,19,"['', '125', '92.85', '93.98', '101.61', '105.12', '119.32', '132.40', '145.77']",pdfplumber
643,ground,2,125,FedEx Box,101.61,pdf_page_108,19,"['', '125', '92.85', '93.98', '101.61', '105.12', '119.32', '132.40', '145.77']",pdfplumber
644,ground,2,125,FedEx Tube,105.12,pdf_page_108,19,"['', '125', '92.85', '93.98', '101.61', '105.12', '119.32', '132.40', '145.77']",pdfplumber
645,ground,2,125,Your Packaging,119.32,pdf_page_108,19,"['', '125', '92.85', '93.98', '101.61', '105.12', '119.32', '132.40', '145.77']",pdfplumber
646,home_delivery,2,125,FedEx Envelope,92.85,pdf_page_108,19,"['', '125', '92.85', '93.98', '101.61', '105.12', '119.32', '132.40', '145.77']",pdfplumber
647,home_delivery,2,125,FedEx Pak,93.98,pdf_page_108,19,"['', '125', '92.85', '93.98', '101.61', '105.12', '119.32', '132.40', '145.77']",pdfplumber
648,home_delivery,2,125,FedEx Box,101.61,pdf_page_108,19,"['', '125', '92.85', '93.98', '101.61', '105.12', '119.32', '132.40', '145.77']",pdfplumber
649,home_delivery,2,125,FedEx Tube,105.12,pdf_page_108,19,"['', '125', '92.85', '93.98', '101.61', '105.12', '119.32', '132.40', '145.77']",pdfplumber
650,home_delivery,2,125,Your Packaging,119.32,pdf_page_108,19,"['', '125', '92.85', '93.98', '101.61', '105.12', '119.32', '132.40', '145.77']",pdfplumber
651,ground,2,131,FedEx Envelope,98.34,pdf_page_108,21,"['', '131', '98.34', '99.35', '107.64', '110.05', '125.49', '137.87', '157.42']",pdfplumber
652,ground,2,131,FedEx Pak,99.35,pdf_page_108,21,"['', '131', '98.34', '99.35', '107.64', '110.05', '125.49', '137.87', '157.42']",pdfplumber
653,ground,2,131,FedEx Box,107.64,pdf_page_108,21,"['', '131', '98.34', '99.35', '107.64', '110.05', '125.49', '137.87', '157.42']",pdfplumber
654,ground,2,131,FedEx Tube,110.05,pdf_page_108,21,"['', '131', '98.34', '99.35', '107.64', '110.05', '125.49', '137.87', '157.42']",pdfplumber
655,ground,2,131,Your Packaging,125.49,pdf_page_108,21,"['', '131', '98.34', '99.35', '107.64', '110.05', '125.49', '137.87', '157.42']",pdfplumber
656,home_delivery,2,131,FedEx Envelope,98.34,pdf_page_108,21,"['', '131', '98.34', '99.35', '107.64', '110.05', '125.49', '137.87', '157.42']",pdfplumber
657,home_delivery,2,131,FedEx Pak,99.35,pdf_page_108,21,"['', '131', '98.34', '99.35', '107.64', '110.05', '125.49', '137.87', '157.42']",pdfplumber
658,home_delivery,2,131,FedEx Box,107.64,pdf_page_108,21,"['', '131', '98.34', '99.35', '107.64', '110.05', '125.49', '137.87', '157.42']",pdfplumber
659,home_delivery,2,131,FedEx Tube,110.05,pdf_page_108,21,"['', '131', '98.34', '99.35', '107.64', '110.05', '125.49', '137.87', '157.42']",pdfplumber
